Object,PosX,PosY,PosZ,Gmeans_5__03_29_0,Ch_1_Mean,Ch_2_Mean,Ch_3_Mean,Ch_4_Mean,Ch_1_Min,Ch_2_Min,Ch_3_Min,Ch_4_Min,Ch_1_SD,Ch_2_SD,Ch_3_SD,Ch_4_SD,Ch_1_Max,Ch_2_Max,Ch_3_Max,Ch_4_Max,Ch_1_Sum,Ch_2_Sum,Ch_3_Sum,Ch_4_Sum,Ch_1_Count,Ch_2_Count,Ch_3_Count,Ch_4_Count,Ch_1_MeanThresh,Ch_2_MeanThresh,Ch_3_MeanThresh,Ch_4_MeanThresh
543.0,91.0,232.0,27.5,0,638.8157894736842,136.76315789473685,1432.5263157894738,73.21052631578948,537.0,102.0,1166.0,53.0,81.52229184878699,13.859203616850225,195.89472308361366,10.922720913212853,869.0,183.0,1881.0,119.0,24275.0,5197.0,54436.0,2782.0,38,38,38,38,850.5,183.0,1767.142857142857,119.0
544.0,119.5,152.0,9.5,1,1673.7333333333333,182.77142857142857,592.9142857142857,155.64761904761906,536.0,114.0,200.0,79.0,913.7911862407527,33.875693902304604,240.39819188034807,60.902504203973564,3519.0,282.0,1276.0,371.0,175742.0,19191.0,62256.0,16343.0,105,105,105,105,3134.157894736842,258.2857142857143,1096.5,343.5
545.0,93.5,175.5,28.5,2,823.5782747603834,204.1150159744409,336.7444089456869,311.8338658146965,531.0,116.0,174.0,195.0,212.28013008537863,40.62468380251384,138.02735181277527,48.634539833489455,1574.0,374.0,1056.0,484.0,257780.0,63888.0,105401.0,97604.0,313,313,313,313,1401.1818181818182,321.09090909090907,933.0,430.0
546.0,121.5,144.0,9.0,0,1078.5894736842106,236.30526315789473,165.9578947368421,325.0105263157895,533.0,102.0,90.0,126.0,486.7436193231994,59.38892254402878,55.38221463293407,96.2920529560254,2805.0,379.0,429.0,654.0,102466.0,22449.0,15766.0,30876.0,95,95,95,95,2769.5,332.125,391.5,562.0
547.0,127.5,166.0,25.5,0,669.4666666666667,192.07777777777778,329.3777777777778,240.05555555555554,532.0,131.0,227.0,123.0,111.36892835188452,28.475586933126024,79.59822958024641,76.43038414449066,1064.0,284.0,676.0,418.0,60252.0,17287.0,29644.0,21605.0,90,90,90,90,1025.3333333333333,260.5,637.5,376.0
548.0,139.0,99.0,10.5,2,1559.4444444444443,190.55982905982907,570.0641025641025,119.35470085470085,531.0,112.0,198.0,68.0,897.1567577482184,39.28675597221588,210.68125792236262,33.91592481929243,4095.0,292.0,1212.0,256.0,364910.0,44591.0,133395.0,27929.0,234,234,234,234,3591.4444444444443,266.15,1055.888888888889,234.88888888888889
549.0,151.5,64.5,10.5,2,928.9548532731377,227.255079006772,303.4153498871332,229.69300225733633,530.0,138.0,121.0,114.0,312.7472961678951,42.0995420293078,208.80639875740872,63.773819936489986,2068.0,422.0,1662.0,430.0,411527.0,100674.0,134413.0,101754.0,443,443,443,443,1829.857142857143,373.0,1469.5,388.05882352941177
550.0,155.0,164.5,26.0,1,993.7650602409639,225.73493975903614,285.1807228915663,381.78915662650604,530.0,126.0,113.0,153.0,406.33279268129246,53.41571312056187,100.47513120059754,131.7226107573751,2348.0,357.0,650.0,700.0,164965.0,37472.0,47340.0,63377.0,166,166,166,166,2179.222222222222,324.7647058823529,565.8,632.7777777777778
551.0,154.0,239.5,26.0,0,568.32,141.52,337.52,193.72,530.0,123.0,251.0,139.0,37.5873648983272,12.86506898543494,65.3140617835598,41.366774106763515,700.0,168.0,484.0,292.0,14208.0,3538.0,8438.0,4843.0,25,25,25,25,700.0,165.5,463.5,278.6666666666667
552.0,163.5,31.5,8.5,2,1432.5416666666667,182.54166666666666,541.8657407407408,122.55092592592592,538.0,100.0,203.0,60.0,602.3605874603529,36.90135341313284,205.83686367789193,50.44377205040835,3357.0,337.0,1241.0,471.0,309429.0,39429.0,117043.0,26471.0,216,216,216,216,2833.0,310.0,1134.2222222222222,439.5
553.0,174.0,125.5,24.5,0,714.2380952380952,133.1904761904762,383.6666666666667,82.95238095238095,531.0,97.0,246.0,63.0,133.39149326771357,15.973788052991837,114.30325163062219,10.814232244945503,967.0,157.0,636.0,103.0,14999.0,2797.0,8057.0,1742.0,21,21,21,21,897.0,147.55555555555554,596.3333333333334,96.2
554.0,175.5,198.5,7.0,0,1117.72131147541,272.60655737704917,362.8524590163934,335.6393442622951,530.0,164.0,171.0,117.0,454.43434183416565,49.26773071308934,194.26312362923073,105.3519550185449,2143.0,378.0,1057.0,611.0,68181.0,16629.0,22134.0,20474.0,61,61,61,61,1991.6,357.6666666666667,961.0,553.75
555.0,182.5,143.5,27.5,0,680.6176470588235,181.1985294117647,301.83088235294116,93.16176470588235,530.0,107.0,127.0,62.0,112.48908153261935,27.511295956911194,97.60612876530358,12.752469964523673,996.0,251.0,644.0,126.0,92564.0,24643.0,41049.0,12670.0,136,136,136,136,925.7777777777778,229.07142857142858,612.6,115.15384615384616
556.0,187.5,159.0,10.5,2,1476.2410714285713,157.20535714285714,285.00892857142856,75.9375,536.0,76.0,142.0,45.0,782.753461814576,44.108536821115244,102.8008650602847,22.736857436740344,4095.0,315.0,619.0,323.0,330678.0,35214.0,63842.0,17010.0,224,224,224,224,3689.1111111111113,279.1666666666667,540.9,323.0
557.0,189.0,92.0,9.0,1,978.8678160919541,190.93103448275863,273.5632183908046,241.70114942528735,531.0,137.0,148.0,120.0,324.614025672661,25.026133440725992,102.68254025304924,65.11840970039258,1839.0,260.0,731.0,380.0,170323.0,33222.0,47600.0,42056.0,174,174,174,174,1653.5,240.2941176470588,680.5,333.3333333333333
558.0,190.0,177.0,16.0,4,1146.3441108545035,215.3256351039261,382.42494226327943,91.04618937644342,531.0,100.0,137.0,50.0,606.8101206451003,53.769335141002365,176.1599113772582,18.211913340691808,3081.0,474.0,1109.0,141.0,496367.0,93236.0,165590.0,39423.0,433,433,433,433,2674.235294117647,443.3333333333333,981.4,125.6896551724138
559.0,209.5,265.5,26.0,0,602.5952380952381,115.35714285714286,284.8333333333333,67.35714285714286,530.0,85.0,204.0,49.0,62.69829403047719,14.731452047999504,74.49240153316889,13.63786233977328,862.0,155.0,531.0,130.0,25309.0,4845.0,11963.0,2829.0,42,42,42,42,820.5,151.33333333333334,498.5,130.0
560.0,206.0,265.0,11.5,2,1140.4204946996467,240.2826855123675,323.4381625441696,109.25088339222614,530.0,116.0,167.0,58.0,476.43284063466416,56.81066555165522,115.52488399537003,27.12273046878023,2659.0,432.0,831.0,245.0,322739.0,68000.0,91533.0,30918.0,283,283,283,283,2367.8,384.3636363636364,786.0,224.0
561.0,212.5,226.0,28.5,0,711.6027397260274,164.2945205479452,211.76712328767124,92.4931506849315,530.0,122.0,140.0,59.0,111.51232988589231,17.875109957016683,49.77300765452897,16.949924860109096,1026.0,223.0,437.0,162.0,103894.0,23987.0,30918.0,13504.0,146,146,146,146,966.875,209.33333333333334,400.0,154.33333333333334
562.0,207.5,267.0,9.0,1,1457.4311377245508,286.68263473053895,321.4431137724551,118.05389221556887,536.0,173.0,146.0,69.0,683.7513241241063,53.71983208538013,154.65182834199896,22.37098418833149,3392.0,426.0,1061.0,182.0,243391.0,47876.0,53681.0,19715.0,167,167,167,167,2902.181818181818,389.53333333333336,936.5,164.0
563.0,207.0,64.5,9.0,1,918.2189349112426,186.37278106508876,367.67455621301775,227.5621301775148,535.0,125.0,131.0,95.0,285.9377107015438,21.99776974530051,359.3934796539968,75.96802262861658,1919.0,248.0,2244.0,423.0,155179.0,31497.0,62137.0,38458.0,169,169,169,169,1830.3333333333333,231.6,2113.6666666666665,374.5882352941176
564.0,222.0,161.0,26.0,0,771.8196721311475,124.1311475409836,198.0737704918033,123.75409836065573,530.0,85.0,107.0,52.0,211.3168478572434,18.086546216571243,57.47988049482146,42.66791069292398,1416.0,180.0,348.0,248.0,94162.0,15144.0,24165.0,15098.0,122,122,122,122,1276.2857142857142,164.33333333333334,308.9230769230769,221.6
565.0,228.0,274.5,27.5,1,793.5355191256831,177.1912568306011,251.10382513661202,82.69398907103825,535.0,136.0,131.0,47.0,236.0804426033877,20.113183311380425,61.18208400234791,10.635536375748975,1868.0,244.0,481.0,122.0,145217.0,32426.0,45952.0,15133.0,183,183,183,183,1866.0,226.63636363636363,444.5,112.5
566.0,256.5,193.0,25.0,0,695.804347826087,155.84782608695653,262.4347826086956,88.34782608695652,533.0,118.0,150.0,70.0,132.06507142991077,24.684648752979466,77.07100684834965,12.218778610181854,1098.0,221.0,403.0,118.0,32007.0,7169.0,12072.0,4064.0,46,46,46,46,1037.5,218.5,365.3333333333333,113.33333333333333
567.0,272.0,160.0,26.0,0,608.0645161290323,105.3225806451613,120.61290322580645,64.58064516129032,530.0,61.0,79.0,48.0,55.93683073126385,15.135801039861734,25.991892863422933,7.610406005588168,707.0,132.0,173.0,86.0,18850.0,3265.0,3739.0,2002.0,31,31,31,31,700.5,123.375,162.0,86.0
568.0,244.0,240.0,17.5,4,964.9849812265331,202.91989987484357,323.0187734668335,92.16645807259074,530.0,100.0,166.0,53.0,448.91885974115263,55.32398168392619,147.6981644009702,14.627662068471686,3556.0,486.0,1177.0,148.0,771023.0,162133.0,258092.0,73641.0,799,799,799,799,3184.0,414.125,1041.2222222222222,130.2173913043478
569.0,0.5,243.5,26.5,0,861.2592592592592,191.0,1202.4814814814815,118.5925925925926,591.0,138.0,534.0,83.0,194.87542225593816,53.46314330740096,497.7210657177967,20.73135725873185,1322.0,364.0,2102.0,168.0,23254.0,5157.0,32467.0,3202.0,27,27,27,27,1243.5,342.5,1961.0,157.0
570.0,266.0,271.0,9.0,1,1013.9084967320262,246.48366013071896,385.718954248366,93.86928104575163,533.0,189.0,222.0,65.0,351.137331798534,30.434594360426903,109.42249465142581,13.178777202709348,1955.0,371.0,762.0,139.0,155128.0,37712.0,59015.0,14362.0,153,153,153,153,1752.5555555555557,347.0,670.7142857142857,130.0
571.0,24.0,67.5,26.5,0,806.0645161290323,111.6774193548387,621.4516129032259,73.41935483870968,535.0,86.0,355.0,57.0,189.33390882844535,15.801660454467422,155.31555807659825,8.480464584555053,1159.0,146.0,1039.0,92.0,24988.0,3462.0,19265.0,2276.0,31,31,31,31,1088.8,138.2,1022.0,88.5
572.0,271.5,277.5,7.5,0,893.7272727272727,225.42424242424244,314.54545454545456,99.48484848484848,537.0,154.0,164.0,65.0,271.43054334422254,32.639315889352545,105.72055790448877,14.293885109204966,1658.0,318.0,584.0,146.0,58986.0,14878.0,20760.0,6566.0,66,66,66,66,1579.0,293.0,552.1666666666666,136.0
573.0,37.5,260.5,27.0,0,639.4864864864865,175.43243243243242,404.5405405405405,97.24324324324324,542.0,126.0,251.0,72.0,67.74159300919504,26.00485055239219,89.39319965268133,14.5781522327942,785.0,228.0,609.0,133.0,23661.0,6491.0,14968.0,3598.0,37,37,37,37,757.8,219.66666666666666,570.0,131.5
574.0,51.0,171.5,27.0,0,616.9056603773585,150.0188679245283,326.75471698113205,186.0,533.0,122.0,208.0,104.0,65.51431556741666,14.566149596869257,76.57598178892381,35.06587207835254,781.0,179.0,588.0,261.0,32696.0,7951.0,17318.0,9858.0,53,53,53,53,756.6666666666666,172.3,588.0,245.0
575.0,278.5,154.5,9.0,1,991.8211382113822,197.1951219512195,308.869918699187,446.5772357723577,541.0,138.0,106.0,188.0,368.8393188857052,36.68265738818244,222.80797287400387,182.38313159570725,2403.0,305.0,1117.0,1036.0,121994.0,24255.0,37991.0,54929.0,123,123,123,123,2151.6666666666665,277.8,1053.0,925.0
576.0,55.5,111.0,26.5,0,590.3636363636364,122.72727272727273,373.59090909090907,78.0,530.0,105.0,290.0,64.0,43.89114831526854,9.54279492941848,62.50002597402057,7.788880963698615,689.0,141.0,527.0,95.0,12988.0,2700.0,8219.0,1716.0,22,22,22,22,687.0,136.5,504.0,95.0
577.0,277.5,203.0,13.0,2,1036.1966759002771,235.57894736842104,326.86426592797784,98.03047091412742,530.0,152.0,171.0,59.0,368.2938253170931,39.25875698490719,114.21685452864641,14.89506488180498,2185.0,356.0,817.0,145.0,374067.0,85044.0,117998.0,35389.0,361,361,361,361,1940.235294117647,328.5,761.2,131.14285714285714
578.0,3.0,174.0,13.5,1,725.7947598253276,171.81659388646287,1010.349344978166,103.87772925764192,533.0,121.0,250.0,60.0,136.59177484342266,31.22767953353659,504.03419915125085,20.728040210339827,1153.0,309.0,2497.0,189.0,166207.0,39346.0,231370.0,23788.0,229,229,229,229,1069.2,276.2,2088.1111111111113,166.25
